> CRF
121.8871 23.8636 41.7239
121.8859 23.8656 41.7239
121.8848 23.8677 41.7239
121.8837 23.8697 41.7239
121.8825 23.8718 41.7239
121.8814 23.8739 41.7239
121.8802 23.8759 41.7239
121.8791 23.8780 41.7239
121.8779 23.8801 41.7239
121.8768 23.8821 41.7239
121.8756 23.8842 41.7239
121.8745 23.8863 41.7239
121.8734 23.8883 41.7239
121.8722 23.8904 41.7239
121.8711 23.8925 41.7239
121.8699 23.8945 41.7239
121.8688 23.8966 41.7239
121.8676 23.8987 41.7239
121.8665 23.9007 41.7239
121.8653 23.9028 41.7239
121.8642 23.9048 41.7239
121.8630 23.9069 41.7239
121.8619 23.9090 41.7239
121.8608 23.9110 41.7239
121.8596 23.9131 41.7239
121.8585 23.9152 41.7239
121.8573 23.9172 41.7239
121.8562 23.9193 41.7239
121.8550 23.9214 41.7239
121.8539 23.9234 41.7239
121.8527 23.9255 41.7239
121.8516 23.9276 41.7239
121.8504 23.9296 41.7239
121.8493 23.9317 41.7239
121.8481 23.9338 41.7239
121.8470 23.9358 41.7239
121.8459 23.9379 41.7239
121.8447 23.9399 41.7239
121.8436 23.9420 41.7239
121.8424 23.9441 41.7239
121.8413 23.9461 41.7239
121.8401 23.9482 41.7239
121.8390 23.9503 41.7239
121.8378 23.9523 41.7239
121.8367 23.9544 41.7239
121.8355 23.9565 41.7239
121.8344 23.9585 41.7239
121.8332 23.9606 41.7239
121.8321 23.9627 41.7239
121.8310 23.9647 41.7239
121.8298 23.9668 41.7239
121.8287 23.9688 41.7239
121.8275 23.9709 41.7239
121.8264 23.9730 41.7239
121.8252 23.9750 41.7239
121.8241 23.9771 41.7239
121.8229 23.9792 41.7239
121.8218 23.9812 41.7239
121.8206 23.9833 41.7239
121.8195 23.9854 41.7239
121.8183 23.9874 41.7239
121.8172 23.9895 41.7239
121.8160 23.9916 41.7239
121.8149 23.9936 41.7239
121.8137 23.9957 41.7239
121.8126 23.9977 41.7239
121.8115 23.9998 41.7239
121.8103 24.0019 41.7239
121.8092 24.0039 41.7239
121.8080 24.0060 41.7239
121.8069 24.0081 41.7239
121.8057 24.0101 41.7239
121.8046 24.0122 41.7239
121.8034 24.0143 41.7239
121.8023 24.0163 41.7239
121.8011 24.0184 41.7239
121.8000 24.0205 41.7239
121.7988 24.0225 41.7239
121.7977 24.0246 41.7239
121.7965 24.0266 41.7239
121.7954 24.0287 41.7239
121.7942 24.0308 41.7239
121.7931 24.0328 41.7239
121.7919 24.0349 41.7239
121.7908 24.0370 41.7239
121.7896 24.0390 41.7239
121.7885 24.0411 41.7239
121.7874 24.0432 41.7239
121.7862 24.0452 41.7239
121.7851 24.0473 41.7239
121.7839 24.0493 41.7239
121.7828 24.0514 41.7239
121.7816 24.0535 41.7239
121.7805 24.0555 41.7239
121.7793 24.0576 41.7239
121.7782 24.0597 41.7239
121.7770 24.0617 41.7239
121.7759 24.0638 41.7239
121.7747 24.0659 41.7239
121.7736 24.0679 41.7239
121.7724 24.0700 41.7239
121.7713 24.0721 41.7239
121.7701 24.0741 41.7239
121.7690 24.0762 41.7239
121.7678 24.0782 41.7239
121.7667 24.0803 41.7239
121.7655 24.0824 41.7239
121.7644 24.0844 41.7239
121.7632 24.0865 41.7239
121.7621 24.0886 41.7239
121.7609 24.0906 41.7239
121.7598 24.0927 41.7239
121.7586 24.0948 41.7239
121.7575 24.0968 41.7239
121.7563 24.0989 41.7239
121.7552 24.1009 41.7239
121.7540 24.1030 41.7239
121.7529 24.1051 41.7239
121.7517 24.1071 41.7239
121.7506 24.1092 41.7239
121.7494 24.1113 41.7239
121.7483 24.1133 41.7239
121.7472 24.1154 41.7239
121.7460 24.1175 41.7239
121.7449 24.1195 41.7239
121.7437 24.1216 41.7239
121.7426 24.1237 41.7239
121.7414 24.1257 41.7239
121.7403 24.1278 41.7239
121.7391 24.1298 41.7239
121.7380 24.1319 41.7239
121.7368 24.1340 41.7239
121.7357 24.1360 41.7239
121.7345 24.1381 41.7239
121.7334 24.1402 41.7239
121.7322 24.1422 41.7239
121.7311 24.1443 41.7239
121.7299 24.1463 41.7239
121.7288 24.1484 41.7239
121.7276 24.1505 41.7239
121.7265 24.1525 41.7239
121.7253 24.1546 41.7239
121.7242 24.1567 41.7239
121.7230 24.1587 41.7239
121.7219 24.1608 41.7239
121.7207 24.1629 41.7239
121.7196 24.1649 41.7239
121.7184 24.1670 41.7239
121.7173 24.1690 41.7239
121.7161 24.1711 41.7239
121.7150 24.1732 41.7239
121.7138 24.1752 41.7239
121.7127 24.1773 41.7239
121.7115 24.1794 41.7239
121.7104 24.1814 41.7239
121.7092 24.1835 41.7239
121.7081 24.1856 41.7239
121.7069 24.1876 41.7239
121.7058 24.1897 41.7239
121.7046 24.1917 41.7239
121.7035 24.1938 41.7239
121.7023 24.1959 41.7239
121.7012 24.1979 41.7239
121.7000 24.2000 41.7239
> N_oki
122.0016 25.0029 12.2648
122.0041 25.0038 12.2648
122.0066 25.0046 12.2648
122.0091 25.0055 12.2648
122.0116 25.0063 12.2648
122.0141 25.0072 12.2648
122.0166 25.0080 12.2648
122.0191 25.0088 12.2648
122.0216 25.0097 12.2648
122.0241 25.0105 12.2648
122.0265 25.0114 12.2648
122.0290 25.0122 12.2648
122.0315 25.0131 12.2648
122.0340 25.0139 12.2648
122.0365 25.0148 12.2648
122.0390 25.0156 12.2648
122.0415 25.0164 12.2648
122.0440 25.0173 12.2648
122.0465 25.0181 12.2648
122.0490 25.0190 12.2648
122.0515 25.0198 12.2648
122.0540 25.0207 12.2648
122.0565 25.0215 12.2648
122.0590 25.0223 12.2648
122.0614 25.0232 12.2648
122.0639 25.0240 12.2648
122.0664 25.0249 12.2648
122.0689 25.0257 12.2648
122.0714 25.0265 12.2648
122.0739 25.0274 12.2648
122.0764 25.0282 12.2648
122.0789 25.0291 12.2648
122.0814 25.0299 12.2648
122.0838 25.0307 12.2648
122.0863 25.0316 12.2648
122.0888 25.0324 12.2648
122.0913 25.0333 12.2648
122.0938 25.0341 12.2648
122.0963 25.0349 12.2648
122.0988 25.0358 12.2648
122.1013 25.0366 12.2648
122.1038 25.0375 12.2648
122.1063 25.0383 12.2648
122.1087 25.0391 12.2648
122.1112 25.0400 12.2648
122.1137 25.0408 12.2648
122.1162 25.0417 12.2648
122.1187 25.0425 12.2648
122.1212 25.0433 12.2648
122.1237 25.0442 12.2648
122.1262 25.0450 12.2648
122.1287 25.0458 12.2648
122.1312 25.0467 12.2648
122.1336 25.0475 12.2648
122.1361 25.0484 12.2648
122.1386 25.0492 12.2648
122.1411 25.0500 12.2648
122.1436 25.0509 12.2648
122.1461 25.0517 12.2648
122.1486 25.0526 12.2648
122.1511 25.0534 12.2648
122.1536 25.0542 12.2648
122.1561 25.0551 12.2648
122.1585 25.0559 12.2648
122.1610 25.0568 12.2648
122.1635 25.0576 12.2648
122.1660 25.0584 12.2648
122.1685 25.0593 12.2648
122.1710 25.0601 12.2648
122.1735 25.0610 12.2648
122.1760 25.0618 12.2648
122.1785 25.0627 12.2648
122.1810 25.0635 12.2648
122.1835 25.0643 12.2648
122.1859 25.0652 12.2648
122.1884 25.0660 12.2648
122.1909 25.0669 12.2648
122.1934 25.0677 12.2648
122.1959 25.0686 12.2648
122.1984 25.0694 12.2648
122.2009 25.0702 12.2648
122.2034 25.0711 12.2648
122.2059 25.0719 12.2648
122.2084 25.0727 12.2648
122.2109 25.0736 12.2648
122.2133 25.0744 12.2648
122.2158 25.0753 12.2648
122.2183 25.0761 12.2648
122.2208 25.0769 12.2648
122.2233 25.0778 12.2648
122.2258 25.0786 12.2648
122.2283 25.0794 12.2648
122.2308 25.0803 12.2648
122.2333 25.0811 12.2648
122.2358 25.0820 12.2648
122.2383 25.0828 12.2648
122.2408 25.0836 12.2648
122.2432 25.0845 12.2648
122.2457 25.0853 12.2648
122.2482 25.0861 12.2648
122.2507 25.0870 12.2648
122.2532 25.0878 12.2648
122.2557 25.0887 12.2648
122.2582 25.0895 12.2648
122.2607 25.0903 12.2648
122.2632 25.0912 12.2648
122.2657 25.0920 12.2648
122.2682 25.0929 12.2648
122.2707 25.0937 12.2648
122.2731 25.0945 12.2648
122.2756 25.0954 12.2648
122.2781 25.0962 12.2648
122.2806 25.0971 12.2648
122.2831 25.0979 12.2648
122.2856 25.0987 12.2648
122.2881 25.0996 12.2648
122.2906 25.1004 12.2648
122.2931 25.1013 12.2648
122.2956 25.1021 12.2648
122.2981 25.1029 12.2648
122.3006 25.1038 12.2648
122.3031 25.1046 12.2648
122.3055 25.1055 12.2648
122.3080 25.1063 12.2648
122.3105 25.1071 12.2648
122.3130 25.1080 12.2648
122.3155 25.1088 12.2648
122.3180 25.1096 12.2648
122.3205 25.1105 12.2648
122.3230 25.1113 12.2648
122.3255 25.1121 12.2648
122.3280 25.1130 12.2648
122.3305 25.1138 12.2648
122.3330 25.1146 12.2648
122.3355 25.1155 12.2648
122.3380 25.1163 12.2648
122.3404 25.1172 12.2648
122.3429 25.1180 12.2648
122.3454 25.1188 12.2648
122.3479 25.1197 12.2648
122.3504 25.1205 12.2648
122.3529 25.1213 12.2648
122.3554 25.1222 12.2648
122.3579 25.1230 12.2648
122.3604 25.1238 12.2648
122.3629 25.1247 12.2648
122.3654 25.1255 12.2648
122.3679 25.1263 12.2648
122.3704 25.1272 12.2648
122.3729 25.1280 12.2648
122.3754 25.1288 12.2648
122.3779 25.1297 12.2648
122.3804 25.1305 12.2648
122.3829 25.1313 12.2648
122.3854 25.1322 12.2648
122.3879 25.1330 12.2648
122.3904 25.1338 12.2648
122.3929 25.1347 12.2648
122.3954 25.1355 12.2648
122.3979 25.1363 12.2648
122.4004 25.1372 12.2648
122.4029 25.1380 12.2648
122.4054 25.1389 12.2648
122.4079 25.1397 12.2648
122.4104 25.1405 12.2648
122.4129 25.1414 12.2648
122.4154 25.1422 12.2648
122.4178 25.1430 12.2648
122.4203 25.1439 12.2648
122.4228 25.1447 12.2648
122.4253 25.1456 12.2648
122.4278 25.1464 12.2648
122.4303 25.1472 12.2648
122.4328 25.1481 12.2648
122.4353 25.1489 12.2648
122.4378 25.1497 12.2648
122.4403 25.1506 12.2648
122.4428 25.1514 12.2648
122.4453 25.1523 12.2648
122.4478 25.1531 12.2648
122.4503 25.1539 12.2648
122.4528 25.1548 12.2648
122.4553 25.1556 12.2648
122.4578 25.1564 12.2648
122.4603 25.1573 12.2648
122.4627 25.1581 12.2648
122.4652 25.1589 12.2648
122.4677 25.1598 12.2648
122.4702 25.1606 12.2648
122.4727 25.1614 12.2648
122.4752 25.1623 12.2648
122.4777 25.1631 12.2648
122.4802 25.1639 12.2648
122.4827 25.1648 12.2648
122.4852 25.1656 12.2648
122.4877 25.1664 12.2648
122.4902 25.1673 12.2648
122.4927 25.1681 12.2648
122.4952 25.1689 12.2648
122.4977 25.1698 12.2648
122.5002 25.1706 12.2648
122.5027 25.1714 12.2648
122.5052 25.1723 12.2648
122.5077 25.1731 12.2648
122.5102 25.1739 12.2648
122.5126 25.1748 12.2648
122.5151 25.1756 12.2648
122.5176 25.1764 12.2648
122.5201 25.1773 12.2648
122.5226 25.1781 12.2648
122.5251 25.1790 12.2648
122.5276 25.1798 12.2648
122.5301 25.1806 12.2648
122.5326 25.1815 12.2648
122.5351 25.1823 12.2648
122.5376 25.1831 12.2648
122.5401 25.1840 12.2648
122.5426 25.1848 12.2648
122.5451 25.1856 12.2648
122.5476 25.1865 12.2648
122.5501 25.1873 12.2648
122.5526 25.1881 12.2648
122.5551 25.1890 12.2648
122.5576 25.1898 12.2648
122.5601 25.1906 12.2648
122.5626 25.1915 12.2648
122.5651 25.1923 12.2648
122.5676 25.1931 12.2648
122.5701 25.1940 12.2648
122.5725 25.1948 12.2648
122.5750 25.1956 12.2648
122.5775 25.1965 12.2648
122.5800 25.1973 12.2648
122.5825 25.1981 12.2648
122.5850 25.1989 12.2648
122.5875 25.1998 12.2648
122.5900 25.2006 12.2648
122.5925 25.2014 12.2648
122.5950 25.2023 12.2648
122.5975 25.2031 12.2648
122.6000 25.2039 12.2648
122.6025 25.2048 12.2648
122.6050 25.2056 12.2648
122.6075 25.2064 12.2648
122.6100 25.2072 12.2648
122.6125 25.2081 12.2648
122.6150 25.2089 12.2648
122.6175 25.2097 12.2648
122.6200 25.2106 12.2648
122.6225 25.2114 12.2648
122.6250 25.2122 12.2648
122.6275 25.2131 12.2648
122.6300 25.2139 12.2648
122.6325 25.2147 12.2648
122.6350 25.2155 12.2648
122.6375 25.2164 12.2648
122.6400 25.2172 12.2648
122.6425 25.2180 12.2648
122.6450 25.2189 12.2648
122.6474 25.2197 12.2648
122.6499 25.2205 12.2648
122.6524 25.2214 12.2648
122.6549 25.2222 12.2648
122.6575 25.2230 12.2648
122.6600 25.2239 12.2648
122.6625 25.2247 12.2648
122.6650 25.2255 12.2648
122.6675 25.2264 12.2648
122.6700 25.2272 12.2648
122.6725 25.2280 12.2648
122.6750 25.2289 12.2648
122.6775 25.2297 12.2648
122.6800 25.2305 12.2648
122.6825 25.2314 12.2648
122.6850 25.2322 12.2648
122.6875 25.2330 12.2648
122.6900 25.2339 12.2648
122.6925 25.2347 12.2648
122.6950 25.2355 12.2648
122.6975 25.2364 12.2648
122.7000 25.2372 12.2648
122.7025 25.2380 12.2648
122.7050 25.2389 12.2648
122.7075 25.2397 12.2648
122.7100 25.2405 12.2648
122.7125 25.2413 12.2648
122.7150 25.2422 12.2648
122.7175 25.2430 12.2648
122.7200 25.2438 12.2648
122.7225 25.2447 12.2648
122.7250 25.2455 12.2648
122.7275 25.2463 12.2648
122.7300 25.2471 12.2648
122.7325 25.2480 12.2648
122.7350 25.2488 12.2648
122.7375 25.2496 12.2648
122.7400 25.2505 12.2648
122.7425 25.2513 12.2648
122.7450 25.2521 12.2648
122.7475 25.2529 12.2648
122.7500 25.2538 12.2648
122.7525 25.2546 12.2648
122.7550 25.2554 12.2648
122.7575 25.2563 12.2648
122.7600 25.2571 12.2648
122.7625 25.2579 12.2648
122.7650 25.2588 12.2648
122.7675 25.2596 12.2648
122.7700 25.2604 12.2648
122.7725 25.2612 12.2648
122.7750 25.2621 12.2648
122.7775 25.2629 12.2648
122.7800 25.2637 12.2648
122.7824 25.2646 12.2648
122.7849 25.2654 12.2648
122.7874 25.2662 12.2648
122.7899 25.2671 12.2648
122.7924 25.2679 12.2648
122.7949 25.2687 12.2648
122.7974 25.2696 12.2648
122.7999 25.2704 12.2648
122.8024 25.2712 12.2648
122.8049 25.2721 12.2648
122.8074 25.2729 12.2648
122.8099 25.2737 12.2648
122.8124 25.2745 12.2648
122.8149 25.2754 12.2648
122.8174 25.2762 12.2648
122.8199 25.2770 12.2648
122.8224 25.2778 12.2648
122.8249 25.2787 12.2648
122.8274 25.2795 12.2648
122.8299 25.2803 12.2648
122.8324 25.2811 12.2648
122.8349 25.2820 12.2648
122.8374 25.2828 12.2648
122.8399 25.2836 12.2648
122.8424 25.2844 12.2648
122.8449 25.2853 12.2648
122.8474 25.2861 12.2648
122.8499 25.2869 12.2648
122.8524 25.2878 12.2648
122.8549 25.2886 12.2648
122.8574 25.2894 12.2648
122.8599 25.2902 12.2648
122.8624 25.2911 12.2648
122.8649 25.2919 12.2648
122.8674 25.2927 12.2648
122.8699 25.2935 12.2648
122.8724 25.2944 12.2648
122.8749 25.2952 12.2648
122.8774 25.2960 12.2648
122.8799 25.2968 12.2648
122.8824 25.2977 12.2648
122.8849 25.2985 12.2648
122.8874 25.2993 12.2648
122.8899 25.3001 12.2648
122.8924 25.3010 12.2648
122.8949 25.3018 12.2648
122.8974 25.3026 12.2648
122.8999 25.3034 12.2648
122.9024 25.3043 12.2648
122.9049 25.3051 12.2648
122.9074 25.3059 12.2648
122.9099 25.3068 12.2648
122.9124 25.3076 12.2648
122.9149 25.3084 12.2648
122.9174 25.3092 12.2648
122.9200 25.3101 12.2648
122.9225 25.3109 12.2648
122.9250 25.3117 12.2648
122.9275 25.3126 12.2648
122.9300 25.3134 12.2648
122.9325 25.3142 12.2648
122.9350 25.3150 12.2648
122.9375 25.3159 12.2648
122.9400 25.3167 12.2648
122.9425 25.3175 12.2648
122.9450 25.3184 12.2648
122.9475 25.3192 12.2648
122.9500 25.3200 12.2648
> S_oki
123.2400 24.5400 22.9108
123.2374 24.5401 22.9108
123.2348 24.5403 22.9108
123.2322 24.5404 22.9108
123.2296 24.5406 22.9108
123.2270 24.5407 22.9108
123.2244 24.5408 22.9108
123.2218 24.5410 22.9108
123.2192 24.5411 22.9108
123.2166 24.5412 22.9108
123.2140 24.5414 22.9108
123.2114 24.5415 22.9108
123.2088 24.5417 22.9108
123.2062 24.5418 22.9108
123.2036 24.5419 22.9108
123.2010 24.5421 22.9108
123.1984 24.5422 22.9108
123.1958 24.5423 22.9108
123.1932 24.5425 22.9108
123.1906 24.5426 22.9108
123.1880 24.5428 22.9108
123.1854 24.5429 22.9108
123.1828 24.5430 22.9108
123.1802 24.5432 22.9108
123.1776 24.5433 22.9108
123.1750 24.5434 22.9108
123.1724 24.5436 22.9108
123.1698 24.5437 22.9108
123.1672 24.5439 22.9108
123.1646 24.5440 22.9108
123.1620 24.5441 22.9108
123.1594 24.5443 22.9108
123.1567 24.5444 22.9108
123.1541 24.5445 22.9108
123.1515 24.5447 22.9108
123.1489 24.5448 22.9108
123.1463 24.5449 22.9108
123.1437 24.5451 22.9108
123.1411 24.5452 22.9108
123.1385 24.5454 22.9108
123.1359 24.5455 22.9108
123.1333 24.5456 22.9108
123.1307 24.5458 22.9108
123.1281 24.5459 22.9108
123.1255 24.5460 22.9108
123.1229 24.5462 22.9108
123.1203 24.5463 22.9108
123.1177 24.5464 22.9108
123.1151 24.5466 22.9108
123.1125 24.5467 22.9108
123.1099 24.5469 22.9108
123.1073 24.5470 22.9108
123.1047 24.5471 22.9108
123.1021 24.5473 22.9108
123.0995 24.5474 22.9108
123.0969 24.5475 22.9108
123.0943 24.5477 22.9108
123.0917 24.5478 22.9108
123.0891 24.5479 22.9108
123.0865 24.5481 22.9108
123.0838 24.5482 22.9108
123.0812 24.5484 22.9108
123.0786 24.5485 22.9108
123.0761 24.5486 22.9108
123.0735 24.5488 22.9108
123.0709 24.5489 22.9108
123.0683 24.5490 22.9108
123.0657 24.5492 22.9108
123.0631 24.5493 22.9108
123.0605 24.5494 22.9108
123.0579 24.5496 22.9108
123.0553 24.5497 22.9108
123.0527 24.5498 22.9108
123.0501 24.5500 22.9108
123.0475 24.5501 22.9108
123.0449 24.5503 22.9108
123.0423 24.5504 22.9108
123.0397 24.5505 22.9108
123.0371 24.5507 22.9108
123.0345 24.5508 22.9108
123.0319 24.5509 22.9108
123.0293 24.5511 22.9108
123.0267 24.5512 22.9108
123.0241 24.5513 22.9108
123.0215 24.5515 22.9108
123.0188 24.5516 22.9108
123.0162 24.5517 22.9108
123.0136 24.5519 22.9108
123.0110 24.5520 22.9108
123.0084 24.5521 22.9108
123.0058 24.5523 22.9108
123.0032 24.5524 22.9108
123.0006 24.5525 22.9108
122.9980 24.5527 22.9108
122.9954 24.5528 22.9108
122.9928 24.5529 22.9108
122.9902 24.5531 22.9108
122.9876 24.5532 22.9108
122.9850 24.5534 22.9108
122.9824 24.5535 22.9108
122.9798 24.5536 22.9108
122.9772 24.5538 22.9108
122.9746 24.5539 22.9108
122.9720 24.5540 22.9108
122.9694 24.5542 22.9108
122.9668 24.5543 22.9108
122.9642 24.5544 22.9108
122.9616 24.5546 22.9108
122.9590 24.5547 22.9108
122.9564 24.5548 22.9108
122.9538 24.5550 22.9108
122.9512 24.5551 22.9108
122.9486 24.5552 22.9108
122.9460 24.5554 22.9108
122.9434 24.5555 22.9108
122.9408 24.5556 22.9108
122.9382 24.5558 22.9108
122.9356 24.5559 22.9108
122.9330 24.5560 22.9108
122.9304 24.5562 22.9108
122.9278 24.5563 22.9108
122.9252 24.5564 22.9108
122.9226 24.5566 22.9108
122.9200 24.5567 22.9108
122.9174 24.5568 22.9108
122.9148 24.5570 22.9108
122.9122 24.5571 22.9108
122.9096 24.5572 22.9108
122.9070 24.5573 22.9108
122.9044 24.5575 22.9108
122.9018 24.5576 22.9108
122.8992 24.5577 22.9108
122.8966 24.5579 22.9108
122.8940 24.5580 22.9108
122.8914 24.5581 22.9108
122.8887 24.5583 22.9108
122.8861 24.5584 22.9108
122.8835 24.5585 22.9108
122.8809 24.5587 22.9108
122.8783 24.5588 22.9108
122.8757 24.5589 22.9108
122.8731 24.5591 22.9108
122.8705 24.5592 22.9108
122.8679 24.5593 22.9108
122.8653 24.5595 22.9108
122.8627 24.5596 22.9108
122.8601 24.5597 22.9108
122.8575 24.5599 22.9108
122.8549 24.5600 22.9108
122.8523 24.5601 22.9108
122.8497 24.5603 22.9108
122.8471 24.5604 22.9108
122.8445 24.5605 22.9108
122.8419 24.5607 22.9108
122.8393 24.5608 22.9108
122.8367 24.5609 22.9108
122.8341 24.5610 22.9108
122.8315 24.5612 22.9108
122.8289 24.5613 22.9108
122.8262 24.5614 22.9108
122.8236 24.5616 22.9108
122.8210 24.5617 22.9108
122.8184 24.5618 22.9108
122.8158 24.5620 22.9108
122.8132 24.5621 22.9108
122.8106 24.5622 22.9108
122.8080 24.5624 22.9108
122.8054 24.5625 22.9108
122.8028 24.5626 22.9108
122.8002 24.5627 22.9108
122.7976 24.5629 22.9108
122.7950 24.5630 22.9108
122.7924 24.5631 22.9108
122.7898 24.5633 22.9108
122.7872 24.5634 22.9108
122.7847 24.5635 22.9108
122.7821 24.5637 22.9108
122.7795 24.5638 22.9108
122.7769 24.5639 22.9108
122.7743 24.5641 22.9108
122.7717 24.5642 22.9108
122.7690 24.5643 22.9108
122.7664 24.5644 22.9108
122.7638 24.5646 22.9108
122.7612 24.5647 22.9108
122.7586 24.5648 22.9108
122.7560 24.5650 22.9108
122.7534 24.5651 22.9108
122.7508 24.5652 22.9108
122.7482 24.5654 22.9108
122.7456 24.5655 22.9108
122.7430 24.5656 22.9108
122.7404 24.5657 22.9108
122.7378 24.5659 22.9108
122.7352 24.5660 22.9108
122.7326 24.5661 22.9108
122.7300 24.5663 22.9108
122.7274 24.5664 22.9108
122.7248 24.5665 22.9108
122.7222 24.5667 22.9108
122.7196 24.5668 22.9108
122.7170 24.5669 22.9108
122.7144 24.5670 22.9108
122.7118 24.5672 22.9108
122.7091 24.5673 22.9108
122.7065 24.5674 22.9108
122.7039 24.5676 22.9108
122.7013 24.5677 22.9108
122.6987 24.5678 22.9108
122.6961 24.5679 22.9108
122.6935 24.5681 22.9108
122.6909 24.5682 22.9108
122.6883 24.5683 22.9108
122.6857 24.5685 22.9108
122.6831 24.5686 22.9108
122.6805 24.5687 22.9108
122.6779 24.5688 22.9108
122.6753 24.5690 22.9108
122.6727 24.5691 22.9108
122.6701 24.5692 22.9108
122.6675 24.5694 22.9108
122.6649 24.5695 22.9108
122.6623 24.5696 22.9108
122.6597 24.5697 22.9108
122.6571 24.5699 22.9108
122.6545 24.5700 22.9108
122.6519 24.5701 22.9108
122.6493 24.5703 22.9108
122.6467 24.5704 22.9108
122.6441 24.5705 22.9108
122.6415 24.5706 22.9108
122.6389 24.5708 22.9108
122.6363 24.5709 22.9108
122.6337 24.5710 22.9108
122.6311 24.5712 22.9108
122.6285 24.5713 22.9108
122.6259 24.5714 22.9108
122.6233 24.5715 22.9108
122.6207 24.5717 22.9108
122.6181 24.5718 22.9108
122.6155 24.5719 22.9108
122.6129 24.5721 22.9108
122.6103 24.5722 22.9108
122.6077 24.5723 22.9108
122.6051 24.5724 22.9108
122.6025 24.5726 22.9108
122.5998 24.5727 22.9108
122.5972 24.5728 22.9108
122.5946 24.5729 22.9108
122.5920 24.5731 22.9108
122.5894 24.5732 22.9108
122.5868 24.5733 22.9108
122.5842 24.5735 22.9108
122.5816 24.5736 22.9108
122.5790 24.5737 22.9108
122.5764 24.5738 22.9108
122.5738 24.5740 22.9108
122.5712 24.5741 22.9108
122.5686 24.5742 22.9108
122.5660 24.5743 22.9108
122.5634 24.5745 22.9108
122.5608 24.5746 22.9108
122.5582 24.5747 22.9108
122.5556 24.5748 22.9108
122.5530 24.5750 22.9108
122.5504 24.5751 22.9108
122.5478 24.5752 22.9108
122.5451 24.5754 22.9108
122.5425 24.5755 22.9108
122.5399 24.5756 22.9108
122.5373 24.5757 22.9108
122.5347 24.5759 22.9108
122.5321 24.5760 22.9108
122.5295 24.5761 22.9108
122.5269 24.5762 22.9108
122.5243 24.5764 22.9108
122.5217 24.5765 22.9108
122.5191 24.5766 22.9108
122.5165 24.5767 22.9108
122.5139 24.5769 22.9108
122.5113 24.5770 22.9108
122.5087 24.5771 22.9108
122.5061 24.5772 22.9108
122.5035 24.5774 22.9108
122.5009 24.5775 22.9108
122.4983 24.5776 22.9108
122.4957 24.5778 22.9108
122.4931 24.5779 22.9108
122.4905 24.5780 22.9108
122.4879 24.5781 22.9108
122.4853 24.5783 22.9108
122.4827 24.5784 22.9108
122.4801 24.5785 22.9108
122.4775 24.5786 22.9108
122.4749 24.5788 22.9108
122.4723 24.5789 22.9108
122.4697 24.5790 22.9108
122.4671 24.5791 22.9108
122.4645 24.5793 22.9108
122.4619 24.5794 22.9108
122.4593 24.5795 22.9108
122.4567 24.5796 22.9108
122.4541 24.5798 22.9108
122.4515 24.5799 22.9108
122.4489 24.5800 22.9108
122.4463 24.5801 22.9108
122.4437 24.5803 22.9108
122.4410 24.5804 22.9108
122.4384 24.5805 22.9108
122.4358 24.5806 22.9108
122.4332 24.5808 22.9108
122.4306 24.5809 22.9108
122.4280 24.5810 22.9108
122.4254 24.5811 22.9108
122.4228 24.5813 22.9108
122.4202 24.5814 22.9108
122.4176 24.5815 22.9108
122.4150 24.5816 22.9108
122.4124 24.5818 22.9108
122.4098 24.5819 22.9108
122.4072 24.5820 22.9108
122.4046 24.5821 22.9108
122.4020 24.5823 22.9108
122.3994 24.5824 22.9108
122.3968 24.5825 22.9108
122.3942 24.5826 22.9108
122.3916 24.5827 22.9108
122.3889 24.5829 22.9108
122.3863 24.5830 22.9108
122.3837 24.5831 22.9108
122.3811 24.5832 22.9108
122.3785 24.5834 22.9108
122.3759 24.5835 22.9108
122.3733 24.5836 22.9108
122.3707 24.5837 22.9108
122.3681 24.5839 22.9108
122.3655 24.5840 22.9108
122.3629 24.5841 22.9108
122.3603 24.5842 22.9108
122.3577 24.5844 22.9108
122.3551 24.5845 22.9108
122.3525 24.5846 22.9108
122.3499 24.5847 22.9108
122.3473 24.5848 22.9108
122.3447 24.5850 22.9108
122.3421 24.5851 22.9108
122.3395 24.5852 22.9108
122.3369 24.5853 22.9108
122.3343 24.5855 22.9108
122.3317 24.5856 22.9108
122.3291 24.5857 22.9108
122.3265 24.5858 22.9108
122.3239 24.5859 22.9108
122.3213 24.5861 22.9108
122.3187 24.5862 22.9108
122.3161 24.5863 22.9108
122.3135 24.5864 22.9108
122.3109 24.5866 22.9108
122.3083 24.5867 22.9108
122.3057 24.5868 22.9108
122.3031 24.5869 22.9108
122.3005 24.5871 22.9108
122.2979 24.5872 22.9108
122.2953 24.5873 22.9108
122.2926 24.5874 22.9108
122.2900 24.5875 22.9108
122.2874 24.5877 22.9108
122.2848 24.5878 22.9108
122.2822 24.5879 22.9108
122.2796 24.5880 22.9108
122.2770 24.5881 22.9108
122.2744 24.5883 22.9108
122.2718 24.5884 22.9108
122.2692 24.5885 22.9108
122.2666 24.5886 22.9108
122.2640 24.5888 22.9108
122.2614 24.5889 22.9108
122.2588 24.5890 22.9108
122.2562 24.5891 22.9108
122.2536 24.5892 22.9108
122.2510 24.5894 22.9108
122.2484 24.5895 22.9108
122.2458 24.5896 22.9108
122.2432 24.5897 22.9108
122.2406 24.5898 22.9108
122.2380 24.5900 22.9108
122.2354 24.5901 22.9108
