> CRF
121.4465 23.6386 24.3037
121.4453 23.6366 24.5815
121.4442 23.6346 24.8593
121.4431 23.6326 25.1371
121.4419 23.6307 25.4149
121.4403 23.6289 25.7932
121.4388 23.6272 26.1716
121.4372 23.6255 26.5499
121.4357 23.6237 26.9282
121.4341 23.6220 27.3066
121.4325 23.6203 27.6849
121.4310 23.6186 28.0633
121.4294 23.6168 28.4416
121.4279 23.6151 28.8199
121.4263 23.6134 29.1983
121.4247 23.6116 29.5766
121.4232 23.6099 29.9550
121.4216 23.6082 30.3333
121.4201 23.6065 30.7116
121.4185 23.6047 31.0900
121.4169 23.6030 31.4683
121.4154 23.6013 31.8466
121.4138 23.5995 32.2250
121.4123 23.5978 32.6033
121.4107 23.5961 32.9817
121.4099 23.5941 33.0630
121.4091 23.5921 33.1444
121.4083 23.5901 33.2258
121.4075 23.5881 33.3072
121.4067 23.5861 33.3885
121.4059 23.5841 33.4699
121.4051 23.5821 33.5513
121.4043 23.5801 33.6327
121.4034 23.5781 33.7140
121.4026 23.5761 33.7954
121.4018 23.5741 33.8768
121.4010 23.5722 33.9582
121.4002 23.5702 34.0395
121.3994 23.5682 34.1209
121.3986 23.5662 34.2023
121.3978 23.5642 34.2837
121.3970 23.5622 34.3650
121.3962 23.5602 34.4464
121.3954 23.5582 34.5278
121.3946 23.5562 34.6092
121.3943 23.5540 34.5904
121.3941 23.5519 34.5715
121.3939 23.5497 34.5527
121.3937 23.5475 34.5339
121.3935 23.5454 34.5151
121.3933 23.5432 34.4963
121.3931 23.5411 34.4775
121.3928 23.5389 34.4587
121.3926 23.5367 34.4399
121.3924 23.5346 34.4211
121.3922 23.5324 34.4023
121.3920 23.5302 34.3835
121.3918 23.5281 34.3647
121.3915 23.5259 34.3459
121.3913 23.5237 34.3271
121.3911 23.5216 34.3083
121.3909 23.5194 34.2895
121.3907 23.5172 34.2707
121.3905 23.5151 34.2519
121.3902 23.5129 34.2331
121.3908 23.5108 34.2825
121.3913 23.5086 34.3319
121.3919 23.5064 34.3813
121.3924 23.5043 34.4308
121.3930 23.5021 34.4802
121.3935 23.4999 34.5296
121.3941 23.4978 34.5791
121.3946 23.4956 34.6285
121.3951 23.4935 34.6779
121.3957 23.4913 34.7273
121.3962 23.4891 34.7768
121.3968 23.4870 34.8262
121.3973 23.4848 34.8756
121.3979 23.4826 34.9251
121.3984 23.4805 34.9745
121.3990 23.4783 35.0239
121.3995 23.4762 35.0734
121.4000 23.4740 35.1228
121.4006 23.4718 35.1722
121.4011 23.4697 35.2216
121.3999 23.4678 35.1161
121.3988 23.4660 35.0105
121.3976 23.4642 34.9049
121.3964 23.4624 34.7993
121.3952 23.4606 34.6937
121.3940 23.4587 34.5882
121.3929 23.4569 34.4826
121.3917 23.4551 34.3770
121.3905 23.4533 34.2714
121.3893 23.4514 34.1658
121.3881 23.4496 34.0603
121.3870 23.4478 33.9547
121.3858 23.4460 33.8491
121.3846 23.4441 33.7435
121.3834 23.4423 33.6379
121.3822 23.4405 33.5324
121.3810 23.4387 33.4268
121.3799 23.4369 33.3212
121.3787 23.4350 33.2156
121.3775 23.4332 33.1100
121.3764 23.4312 33.0088
121.3752 23.4292 32.9076
121.3741 23.4272 32.8063
121.3730 23.4252 32.7051
121.3718 23.4232 32.6039
121.3707 23.4212 32.5026
121.3696 23.4192 32.4014
121.3684 23.4172 32.3002
121.3673 23.4152 32.1990
121.3662 23.4132 32.0977
121.3650 23.4112 31.9965
121.3639 23.4092 31.8953
121.3628 23.4072 31.7940
121.3616 23.4052 31.6928
121.3605 23.4032 31.5916
121.3594 23.4012 31.4903
121.3582 23.3992 31.3891
121.3571 23.3972 31.2879
121.3560 23.3952 31.1867
121.3549 23.3932 31.0854
121.3543 23.3910 31.0391
121.3538 23.3888 30.9927
121.3533 23.3866 30.9464
121.3528 23.3843 30.9000
121.3522 23.3821 30.8537
121.3517 23.3799 30.8073
121.3512 23.3777 30.7609
121.3507 23.3755 30.7146
121.3502 23.3732 30.6682
121.3496 23.3710 30.6219
121.3491 23.3688 30.5755
121.3486 23.3666 30.5292
121.3481 23.3644 30.4828
121.3475 23.3621 30.4365
121.3470 23.3599 30.3901
121.3465 23.3577 30.3438
121.3460 23.3555 30.2974
121.3455 23.3533 30.2511
121.3449 23.3510 30.2047
121.3444 23.3488 30.1584
121.3436 23.3467 30.0856
121.3428 23.3446 30.0128
121.3420 23.3425 29.9401
121.3412 23.3403 29.8673
121.3403 23.3382 29.7946
121.3395 23.3361 29.7218
121.3387 23.3339 29.6490
121.3379 23.3318 29.5763
121.3371 23.3297 29.5035
121.3363 23.3276 29.4308
121.3355 23.3254 29.3580
121.3346 23.3233 29.2852
121.3338 23.3212 29.2125
121.3330 23.3191 29.1397
121.3322 23.3169 29.0670
121.3314 23.3148 28.9942
121.3306 23.3127 28.9214
121.3297 23.3106 28.8487
121.3289 23.3084 28.7759
121.3281 23.3063 28.7032
121.3268 23.3044 28.5871
121.3255 23.3025 28.4711
121.3242 23.3006 28.3551
121.3229 23.2987 28.2390
121.3216 23.2968 28.1230
121.3203 23.2949 28.0069
121.3190 23.2930 27.8909
121.3178 23.2911 27.7749
121.3165 23.2892 27.6588
121.3152 23.2872 27.5428
121.3139 23.2853 27.4268
121.3126 23.2834 27.3107
121.3113 23.2815 27.1947
121.3100 23.2796 27.0786
121.3087 23.2777 26.9626
121.3074 23.2758 26.8466
121.3061 23.2739 26.7305
121.3048 23.2720 26.6145
121.3035 23.2701 26.4985
121.3022 23.2682 26.3824
121.3010 23.2663 26.2572
121.2998 23.2644 26.1319
121.2986 23.2625 26.0067
121.2974 23.2606 25.8814
121.2962 23.2587 25.7562
121.2950 23.2569 25.6309
121.2938 23.2550 25.5057
121.2926 23.2531 25.3805
121.2914 23.2512 25.2552
121.2902 23.2493 25.1300
121.2889 23.2474 25.0047
121.2877 23.2455 24.8795
121.2865 23.2436 24.7542
121.2853 23.2417 24.6290
121.2841 23.2398 24.5037
121.2829 23.2380 24.3785
121.2817 23.2361 24.2532
121.2805 23.2342 24.1280
121.2793 23.2323 24.0027
121.2781 23.2304 23.8775
121.2772 23.2283 23.7858
121.2763 23.2263 23.6941
121.2754 23.2242 23.6024
121.2746 23.2222 23.5107
121.2737 23.2201 23.4190
121.2728 23.2180 23.3273
121.2719 23.2160 23.2356
121.2710 23.2139 23.1439
121.2701 23.2118 23.0523
121.2693 23.2098 22.9606
121.2684 23.2077 22.8689
121.2675 23.2057 22.7772
121.2666 23.2036 22.6855
121.2657 23.2015 22.5938
121.2648 23.1995 22.5021
121.2639 23.1974 22.4104
121.2631 23.1954 22.3187
121.2622 23.1933 22.2270
121.2613 23.1912 22.1353
121.2604 23.1892 22.0436
121.2593 23.1873 21.9282
121.2582 23.1854 21.8128
121.2571 23.1835 21.6974
121.2560 23.1817 21.5819
121.2549 23.1798 21.4665
121.2538 23.1779 21.3511
121.2526 23.1760 21.2357
121.2515 23.1741 21.1203
121.2504 23.1723 21.0048
121.2493 23.1704 20.8894
121.2482 23.1685 20.7740
121.2471 23.1666 20.6586
121.2460 23.1647 20.5432
121.2449 23.1629 20.4277
121.2438 23.1610 20.3123
121.2426 23.1591 20.1969
121.2415 23.1572 20.0815
121.2404 23.1553 19.9661
121.2393 23.1535 19.8506
121.2382 23.1516 19.7352
121.2375 23.1494 19.6611
121.2368 23.1472 19.5871
121.2361 23.1451 19.5130
121.2353 23.1429 19.4389
121.2346 23.1407 19.3648
121.2339 23.1386 19.2908
121.2332 23.1364 19.2167
121.2325 23.1342 19.1426
121.2318 23.1321 19.0685
121.2311 23.1299 18.9944
121.2304 23.1277 18.9204
121.2296 23.1255 18.8463
121.2289 23.1234 18.7722
121.2282 23.1212 18.6981
121.2275 23.1190 18.6241
121.2268 23.1169 18.5500
121.2261 23.1147 18.4759
121.2254 23.1125 18.4018
121.2246 23.1104 18.3277
121.2239 23.1082 18.2537
121.2233 23.1062 18.1864
121.2226 23.1042 18.1191
121.2220 23.1022 18.0519
121.2213 23.1002 17.9846
121.2207 23.0982 17.9174
121.2200 23.0962 17.8501
121.2194 23.0942 17.7829
121.2187 23.0922 17.7156
121.2181 23.0902 17.6484
121.2174 23.0882 17.5811
121.2168 23.0862 17.5138
121.2161 23.0842 17.4466
121.2155 23.0822 17.3793
121.2149 23.0803 17.3121
121.2142 23.0783 17.2448
121.2136 23.0763 17.1776
121.2129 23.0743 17.1103
121.2123 23.0723 17.0431
121.2116 23.0703 16.9758
121.2110 23.0683 16.9085
121.2096 23.0665 16.7635
121.2082 23.0648 16.6184
121.2068 23.0630 16.4734
121.2054 23.0612 16.3283
121.2040 23.0595 16.1833
121.2026 23.0577 16.0382
121.2012 23.0559 15.8932
121.1998 23.0542 15.7481
121.1984 23.0524 15.6031
121.1970 23.0506 15.4580
121.1956 23.0489 15.3130
121.1943 23.0471 15.1679
121.1929 23.0454 15.0229
121.1915 23.0436 14.8778
121.1901 23.0418 14.7328
121.1887 23.0401 14.5877
121.1873 23.0383 14.4427
121.1859 23.0365 14.2976
121.1845 23.0348 14.1526
121.1831 23.0330 14.0075
121.1825 23.0309 14.2303
121.1820 23.0288 14.4531
121.1814 23.0267 14.6759
121.1808 23.0246 14.8987
121.1803 23.0225 15.1215
121.1797 23.0204 15.3442
121.1791 23.0183 15.5670
121.1786 23.0161 15.7898
121.1780 23.0140 16.0126
121.1774 23.0119 16.2354
121.1769 23.0098 16.4582
121.1763 23.0077 16.6810
121.1757 23.0056 16.9037
121.1751 23.0035 17.1265
121.1746 23.0014 17.3493
121.1740 22.9993 17.5721
121.1734 22.9972 17.7949
121.1729 22.9951 18.0177
121.1723 22.9930 18.2404
121.1717 22.9909 18.4632
121.1713 22.9886 18.6400
121.1708 22.9864 18.8168
121.1704 22.9842 18.9935
121.1699 22.9820 19.1703
121.1695 22.9798 19.3471
121.1690 22.9776 19.5239
121.1686 22.9753 19.7006
121.1681 22.9731 19.8774
121.1677 22.9709 20.0542
121.1672 22.9687 20.2309
121.1668 22.9665 20.4077
121.1663 22.9643 20.5845
121.1658 22.9620 20.7613
121.1654 22.9598 20.9380
121.1649 22.9576 21.1148
121.1645 22.9554 21.2916
121.1640 22.9532 21.4683
121.1636 22.9510 21.6451
121.1631 22.9487 21.8219
121.1627 22.9465 21.9987
121.1619 22.9444 22.3211
121.1610 22.9422 22.6436
121.1602 22.9401 22.9661
121.1594 22.9379 23.2886
121.1586 22.9358 23.6111
121.1577 22.9336 23.9336
121.1569 22.9315 24.2560
121.1561 22.9293 24.5785
121.1553 22.9272 24.9010
121.1545 22.9250 25.2235
121.1536 22.9229 25.5460
121.1528 22.9207 25.8685
121.1520 22.9186 26.1909
121.1512 22.9164 26.5134
121.1503 22.9143 26.8359
121.1495 22.9121 27.1584
121.1487 22.9100 27.4809
121.1479 22.9079 27.8034
121.1471 22.9057 28.1258
121.1462 22.9036 28.4483
121.1459 22.9013 28.5735
121.1456 22.8991 28.6987
121.1453 22.8968 28.8239
121.1450 22.8946 28.9491
121.1446 22.8923 29.0743
121.1443 22.8901 29.1995
121.1440 22.8878 29.3247
121.1437 22.8856 29.4499
121.1433 22.8834 29.5751
121.1430 22.8811 29.7003
121.1427 22.8789 29.8255
121.1424 22.8766 29.9507
121.1421 22.8744 30.0759
121.1417 22.8721 30.2011
121.1414 22.8699 30.3263
121.1411 22.8677 30.4515
121.1408 22.8654 30.5767
121.1405 22.8632 30.7019
121.1401 22.8609 30.8271
121.1398 22.8587 30.9523
121.1393 22.8565 30.9785
121.1387 22.8542 31.0048
121.1381 22.8520 31.0311
121.1375 22.8498 31.0573
121.1370 22.8476 31.0836
121.1364 22.8454 31.1099
121.1358 22.8432 31.1361
121.1353 22.8409 31.1624
121.1347 22.8387 31.1887
121.1341 22.8365 31.2149
121.1335 22.8343 31.2412
121.1330 22.8321 31.2675
121.1324 22.8299 31.2937
121.1318 22.8277 31.3200
121.1313 22.8254 31.3463
121.1307 22.8232 31.3725
121.1301 22.8210 31.3988
121.1295 22.8188 31.4251
121.1290 22.8166 31.4513
121.1284 22.8144 31.4776
121.1288 22.8122 31.5039
121.1293 22.8100 31.5301
121.1297 22.8078 31.5564
121.1301 22.8057 31.5827
121.1306 22.8035 31.6089
121.1310 22.8013 31.6352
121.1314 22.7991 31.6615
121.1319 22.7970 31.6877
121.1323 22.7948 31.7140
121.1327 22.7926 31.7403
121.1332 22.7905 31.7665
121.1336 22.7883 31.7928
121.1340 22.7861 31.8191
121.1345 22.7839 31.8453
121.1349 22.7818 31.8716
121.1353 22.7796 31.8979
121.1358 22.7774 31.9241
121.1362 22.7753 31.9504
121.1366 22.7731 31.9767
121.1371 22.7709 32.0029
> Longchuan
120.4844 23.0213 15.6529
120.4825 23.0196 15.6529
120.4805 23.0179 15.6529
120.4785 23.0161 15.6529
120.4765 23.0144 15.6529
120.4746 23.0126 15.6529
120.4726 23.0109 15.6529
120.4706 23.0092 15.6529
120.4687 23.0074 15.6529
120.4667 23.0057 15.6529
120.4647 23.0039 15.6529
120.4627 23.0022 15.6529
120.4608 23.0005 15.6529
120.4588 22.9987 15.6529
120.4568 22.9970 15.6529
120.4549 22.9952 15.6529
120.4529 22.9935 15.6529
120.4509 22.9918 15.6529
120.4489 22.9900 15.6529
120.4470 22.9883 15.6529
120.4450 22.9865 15.6529
120.4438 22.9842 15.6529
120.4426 22.9819 15.6529
120.4415 22.9796 15.6529
120.4403 22.9773 15.6529
120.4391 22.9750 15.6529
120.4379 22.9727 15.6529
120.4368 22.9704 15.6529
120.4356 22.9681 15.6529
120.4344 22.9658 15.6529
120.4332 22.9635 15.6529
120.4320 22.9612 15.6529
120.4309 22.9589 15.6529
120.4297 22.9566 15.6529
120.4285 22.9543 15.6529
120.4273 22.9520 15.6529
120.4261 22.9497 15.6529
120.4250 22.9474 15.6529
120.4238 22.9451 15.6529
120.4226 22.9428 15.6529
120.4214 22.9405 15.6529
120.4217 22.9380 15.6529
120.4219 22.9356 15.6529
120.4222 22.9331 15.6529
120.4224 22.9306 15.6529
120.4227 22.9282 15.6529
120.4229 22.9257 15.6529
120.4232 22.9232 15.6529
120.4234 22.9207 15.6529
120.4237 22.9183 15.6529
120.4239 22.9158 15.6529
120.4242 22.9133 15.6529
120.4244 22.9109 15.6529
120.4247 22.9084 15.6529
120.4249 22.9059 15.6529
120.4252 22.9035 15.6529
120.4254 22.9010 15.6529
120.4257 22.8985 15.6529
120.4259 22.8961 15.6529
120.4262 22.8936 15.6529
120.4264 22.8911 15.6529
120.4270 22.8886 15.6529
120.4276 22.8861 15.6529
120.4282 22.8836 15.6529
120.4288 22.8811 15.6529
120.4293 22.8786 15.6529
120.4299 22.8760 15.6529
120.4305 22.8735 15.6529
120.4311 22.8710 15.6529
120.4317 22.8685 15.6529
120.4323 22.8660 15.6529
120.4329 22.8635 15.6529
120.4335 22.8610 15.6529
120.4341 22.8585 15.6529
120.4346 22.8559 15.6529
120.4352 22.8534 15.6529
120.4358 22.8509 15.6529
120.4364 22.8484 15.6529
120.4370 22.8459 15.6529
120.4376 22.8434 15.6529
120.4382 22.8409 15.6529
> Luyeh
121.1348 22.9463 16.0355
121.1337 22.9437 16.0355
121.1326 22.9411 16.0355
121.1315 22.9385 16.0355
121.1303 22.9359 16.0355
121.1292 22.9333 16.0355
121.1281 22.9308 16.0355
121.1270 22.9282 16.0355
121.1258 22.9256 16.0355
121.1247 22.9230 16.0355
121.1236 22.9204 16.0355
121.1225 22.9178 16.0355
121.1213 22.9152 16.0355
121.1202 22.9127 16.0355
121.1191 22.9101 16.0355
121.1180 22.9075 16.0355
121.1169 22.9049 16.0355
121.1157 22.9023 16.0355
121.1146 22.8997 16.0355
121.1135 22.8971 16.0355
121.1124 22.8946 16.0355
121.1116 22.8919 16.0355
121.1109 22.8892 16.0355
121.1102 22.8866 16.0355
121.1094 22.8839 16.0355
121.1087 22.8813 16.0355
121.1080 22.8786 16.0355
121.1072 22.8759 16.0355
121.1065 22.8733 16.0355
121.1058 22.8706 16.0355
121.1050 22.8680 16.0355
121.1043 22.8653 16.0355
121.1036 22.8626 16.0355
121.1028 22.8600 16.0355
121.1021 22.8573 16.0355
121.1014 22.8547 16.0355
121.1006 22.8520 16.0355
121.0999 22.8494 16.0355
121.0992 22.8467 16.0355
121.0984 22.8440 16.0355
121.0977 22.8414 16.0355
121.0984 22.8388 16.0355
121.0990 22.8362 16.0355
121.0997 22.8336 16.0355
121.1003 22.8310 16.0355
121.1010 22.8283 16.0355
121.1016 22.8257 16.0355
121.1023 22.8231 16.0355
121.1029 22.8205 16.0355
121.1036 22.8179 16.0355
121.1043 22.8153 16.0355
121.1049 22.8127 16.0355
121.1056 22.8101 16.0355
121.1062 22.8075 16.0355
121.1069 22.8049 16.0355
121.1075 22.8023 16.0355
121.1082 22.7997 16.0355
121.1088 22.7971 16.0355
121.1095 22.7945 16.0355
121.1102 22.7919 16.0355
121.1108 22.7893 16.0355
> Meishan
120.4163 23.5520 0.7486
120.4192 23.5527 0.7486
120.4221 23.5533 0.7486
120.4250 23.5540 0.7486
120.4279 23.5547 0.7486
120.4308 23.5554 0.7486
120.4337 23.5561 0.7486
120.4366 23.5567 0.7486
120.4395 23.5574 0.7486
120.4424 23.5581 0.7486
120.4453 23.5588 0.7486
120.4482 23.5595 0.7486
120.4511 23.5601 0.7486
120.4540 23.5608 0.7486
120.4569 23.5615 0.7486
120.4598 23.5622 0.7486
120.4626 23.5629 0.7486
120.4655 23.5636 0.7486
120.4684 23.5642 0.7486
120.4713 23.5649 0.7486
120.4742 23.5656 0.7486
120.4771 23.5666 0.7486
120.4800 23.5675 0.7486
120.4829 23.5685 0.7486
120.4858 23.5695 0.7486
120.4887 23.5705 0.7486
120.4916 23.5714 0.7486
120.4945 23.5724 0.7486
120.4974 23.5734 0.7486
120.5003 23.5744 0.7486
120.5031 23.5753 0.7486
120.5060 23.5763 0.7486
120.5089 23.5773 0.7486
120.5118 23.5783 0.7486
120.5147 23.5792 0.7486
120.5176 23.5802 0.7486
120.5205 23.5812 0.7486
120.5234 23.5822 0.7486
120.5263 23.5831 0.7486
120.5292 23.5841 0.7486
120.5321 23.5851 0.7486
120.5349 23.5861 0.7486
120.5378 23.5871 0.7486
120.5407 23.5881 0.7486
120.5435 23.5892 0.7486
120.5464 23.5902 0.7486
120.5493 23.5912 0.7486
120.5521 23.5922 0.7486
120.5550 23.5932 0.7486
120.5579 23.5942 0.7486
120.5607 23.5953 0.7486
120.5636 23.5963 0.7486
120.5665 23.5973 0.7486
120.5693 23.5983 0.7486
120.5722 23.5993 0.7486
120.5751 23.6004 0.7486
120.5780 23.6014 0.7486
120.5808 23.6024 0.7486
120.5837 23.6034 0.7486
120.5866 23.6044 0.7486
120.5894 23.6055 0.7486
120.5919 23.6071 0.7486
120.5944 23.6087 0.7486
120.5969 23.6103 0.7486
120.5994 23.6119 0.7486
120.6019 23.6136 0.7486
120.6044 23.6152 0.7486
120.6069 23.6168 0.7486
120.6094 23.6184 0.7486
120.6119 23.6201 0.7486
120.6144 23.6217 0.7486
120.6169 23.6233 0.7486
120.6194 23.6249 0.7486
120.6219 23.6265 0.7486
120.6244 23.6282 0.7486
120.6269 23.6298 0.7486
120.6294 23.6314 0.7486
120.6319 23.6330 0.7486
120.6343 23.6346 0.7486
120.6368 23.6363 0.7486
120.6393 23.6379 0.7486
> Miaoli_frontal
120.6494 24.4300 1.1411
120.6504 24.4326 1.1411
120.6515 24.4352 1.1411
120.6526 24.4378 1.1411
120.6537 24.4404 1.1411
120.6548 24.4430 1.1411
120.6559 24.4456 1.1411
120.6569 24.4482 1.1411
120.6580 24.4507 1.1411
120.6591 24.4533 1.1411
120.6602 24.4559 1.1411
120.6613 24.4585 1.1411
120.6623 24.4611 1.1411
120.6634 24.4637 1.1411
120.6645 24.4663 1.1411
120.6656 24.4689 1.1411
120.6667 24.4714 1.1411
120.6678 24.4740 1.1411
120.6688 24.4766 1.1411
120.6699 24.4792 1.1411
120.6710 24.4818 1.1411
120.6721 24.4843 1.1411
120.6733 24.4868 1.1411
120.6744 24.4893 1.1411
120.6756 24.4919 1.1411
120.6768 24.4944 1.1411
120.6779 24.4969 1.1411
120.6791 24.4994 1.1411
120.6802 24.5019 1.1411
120.6814 24.5044 1.1411
120.6825 24.5069 1.1411
120.6837 24.5095 1.1411
120.6848 24.5120 1.1411
120.6860 24.5145 1.1411
120.6871 24.5170 1.1411
120.6883 24.5195 1.1411
120.6894 24.5220 1.1411
120.6906 24.5245 1.1411
120.6917 24.5270 1.1411
120.6929 24.5296 1.1411
120.6940 24.5321 1.1411
120.6951 24.5346 1.1411
120.6963 24.5371 1.1411
120.6974 24.5396 1.1411
120.6985 24.5421 1.1411
120.6996 24.5446 1.1411
120.7007 24.5471 1.1411
120.7018 24.5496 1.1411
120.7029 24.5521 1.1411
120.7041 24.5546 1.1411
120.7052 24.5571 1.1411
120.7063 24.5596 1.1411
120.7074 24.5621 1.1411
120.7085 24.5646 1.1411
120.7096 24.5671 1.1411
120.7108 24.5696 1.1411
120.7119 24.5721 1.1411
120.7130 24.5746 1.1411
120.7141 24.5771 1.1411
120.7152 24.5796 1.1411
120.7163 24.5821 1.1411
120.7184 24.5838 1.1411
120.7205 24.5854 1.1411
120.7226 24.5871 1.1411
120.7246 24.5888 1.1411
120.7267 24.5904 1.1411
120.7288 24.5921 1.1411
120.7309 24.5937 1.1411
120.7329 24.5954 1.1411
120.7350 24.5971 1.1411
120.7371 24.5987 1.1411
120.7392 24.6004 1.1411
120.7412 24.6021 1.1411
120.7433 24.6037 1.1411
120.7454 24.6054 1.1411
120.7474 24.6071 1.1411
120.7495 24.6087 1.1411
120.7516 24.6104 1.1411
120.7537 24.6121 1.1411
120.7557 24.6137 1.1411
120.7578 24.6154 1.1411
120.7592 24.6177 1.1411
120.7606 24.6200 1.1411
120.7620 24.6223 1.1411
120.7634 24.6246 1.1411
120.7648 24.6268 1.1411
120.7662 24.6291 1.1411
120.7676 24.6314 1.1411
120.7690 24.6337 1.1411
120.7704 24.6360 1.1411
120.7717 24.6383 1.1411
120.7731 24.6406 1.1411
120.7745 24.6429 1.1411
120.7759 24.6452 1.1411
120.7773 24.6475 1.1411
120.7787 24.6497 1.1411
120.7801 24.6520 1.1411
120.7815 24.6543 1.1411
120.7829 24.6566 1.1411
120.7843 24.6589 1.1411
120.7857 24.6612 1.1411
> Milun
121.6124 23.9684 20.9092
121.6128 23.9707 20.9092
121.6133 23.9730 20.9092
121.6137 23.9754 20.9092
121.6141 23.9777 20.9092
121.6145 23.9800 20.9092
121.6149 23.9823 20.9092
121.6154 23.9847 20.9092
121.6158 23.9870 20.9092
121.6162 23.9893 20.9092
121.6166 23.9917 20.9092
121.6170 23.9940 20.9092
121.6175 23.9963 20.9092
121.6179 23.9987 20.9092
121.6183 24.0010 20.9092
121.6187 24.0033 20.9092
121.6191 24.0056 20.9092
121.6195 24.0080 20.9092
121.6200 24.0103 20.9092
121.6204 24.0126 20.9092
121.6208 24.0150 20.9092
121.6227 24.0167 20.9092
121.6245 24.0185 20.9092
121.6264 24.0202 20.9092
121.6283 24.0219 20.9092
121.6301 24.0237 20.9092
121.6320 24.0254 20.9092
121.6338 24.0272 20.9092
121.6357 24.0289 20.9092
121.6376 24.0307 20.9092
121.6394 24.0324 20.9092
121.6413 24.0342 20.9092
121.6431 24.0359 20.9092
121.6450 24.0377 20.9092
121.6469 24.0394 20.9092
121.6487 24.0412 20.9092
121.6506 24.0429 20.9092
121.6524 24.0447 20.9092
121.6543 24.0464 20.9092
121.6562 24.0481 20.9092
121.6580 24.0499 20.9092
121.6601 24.0515 20.9092
121.6621 24.0531 20.9092
121.6641 24.0547 20.9092
121.6662 24.0563 20.9092
121.6682 24.0579 20.9092
121.6702 24.0594 20.9092
121.6723 24.0610 20.9092
121.6743 24.0626 20.9092
121.6763 24.0642 20.9092
121.6784 24.0658 20.9092
121.6804 24.0674 20.9092
121.6824 24.0690 20.9092
121.6845 24.0706 20.9092
121.6865 24.0722 20.9092
121.6885 24.0738 20.9092
121.6906 24.0754 20.9092
121.6926 24.0769 20.9092
121.6946 24.0785 20.9092
121.6967 24.0801 20.9092
121.6987 24.0817 20.9092
121.7004 24.0836 20.9092
121.7021 24.0854 20.9092
121.7038 24.0872 20.9092
121.7056 24.0891 20.9092
121.7073 24.0909 20.9092
121.7090 24.0928 20.9092
121.7107 24.0946 20.9092
121.7124 24.0965 20.9092
121.7141 24.0983 20.9092
121.7159 24.1001 20.9092
121.7176 24.1020 20.9092
121.7193 24.1038 20.9092
121.7210 24.1057 20.9092
121.7227 24.1075 20.9092
121.7244 24.1094 20.9092
121.7261 24.1112 20.9092
121.7279 24.1130 20.9092
